,gift_id,gift_type,gift_category,gift_cluster,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,is_discounted,price
17380,4571,1096,214,22,1087,6883,5965,1912,10,1899,0,31.81
17381,10563,780,534,1647,2806,1616,4250,1912,10,1899,1,61.75
17382,8369,989,779,4012,1808,342,5426,1912,10,1899,0,30.67
17383,12731,354,433,6152,988,6883,2102,1912,10,1606,0,35.09
17384,18918,416,433,3000,157,1025,2389,1912,10,1899,1,153.48
17385,1061,1262,534,4631,1458,6883,7506,1912,10,1581,0,41.81
17386,9381,420,779,467,442,442,2519,1912,10,751,0,36.42
17387,10298,758,433,3501,2652,6164,3903,1912,10,1581,0,140.47
17388,5950,827,534,2425,6017,4991,4211,1912,10,1666,0,81.97
17389,7271,1061,526,1175,7757,1802,6122,1912,10,233,0,56.59
17390,22409,479,534,1445,4912,5941,2735,1912,10,1581,1,27.5
17391,507,441,534,3523,2167,6140,2614,1912,9,921,1,78.47
17392,13892,899,433,3226,1764,2312,5157,1912,10,1266,1,41.28
17393,12555,254,534,568,229,5009,1705,1912,10,1591,0,111.56
17394,6977,144,534,1521,2225,686,1039,1912,10,921,1,132.78
17395,15427,552,534,5921,5119,4295,3042,1912,10,1266,0,68.11
17396,13350,913,679,1019,6736,3395,5270,1912,10,902,0,55.66
17397,8212,780,433,1467,6061,1635,4287,1912,10,2038,1,63.04
17398,8213,780,433,1467,6061,1635,4287,1912,10,2038,1,62.28
17399,6444,1037,433,1399,7548,5085,5808,1912,10,1616,1,30.43
17400,6460,780,534,4531,3093,1709,4298,1912,9,921,1,108.87
17401,2563,425,534,4408,1773,5686,2535,1912,10,1181,0,264.77
17402,9663,381,534,1476,758,6930,2227,1912,10,150,1,172.49
17403,22092,896,433,4304,534,1345,4812,1912,10,1778,0,186.78
17404,12658,1092,534,4536,7661,6293,5956,1912,10,1276,0,826.81
17405,20427,1013,704,1022,7489,6271,5670,1912,10,1599,0,80.03
17406,15194,1187,679,1044,8260,6691,6607,1912,10,1242,0,160.48
17407,7372,760,679,1301,2430,7215,3937,1912,10,1209,0,34.7
17408,23552,996,433,1977,7314,5848,5589,1912,9,1239,1,2.97
17409,3208,787,526,5771,187,1380,4461,1912,10,1448,0,101.38
17410,8373,242,534,4277,4051,4821,1611,1912,10,1666,0,125.97
17411,19507,1092,534,4554,7662,6294,5957,1912,10,1488,1,83.22
17412,3502,523,534,4327,3078,5907,3076,1912,9,1488,1,66.15
17413,15011,965,534,2111,1853,4935,5403,1912,10,1488,1,21.57
17414,15546,899,534,2131,151,1019,5181,1912,9,150,1,27.95
17415,3654,1173,679,875,2248,6769,6751,1912,10,1510,0,73.33
17416,15833,899,534,4246,1740,4731,5132,1912,10,150,1,32.57
17417,1932,896,433,4876,700,2512,4828,1912,10,150,1,66.59
17418,16411,896,534,4518,2184,1330,4859,1912,10,1913,0,75.93
17419,6756,899,433,1944,6638,2326,5103,1912,10,1689,0,127.25
17420,3514,899,534,4463,6594,1038,5111,1912,10,150,0,116.23
17421,2468,899,433,2252,360,1114,5194,1912,10,1913,0,133.82
17422,1935,391,433,3648,867,3980,2272,1912,10,1913,1,33.13
17423,2863,899,534,4502,1694,1119,5121,1912,10,1276,0,162.61
17424,6677,1256,148,88,8554,2204,7055,1912,8,112,1,175.15
17425,18685,237,534,2093,4031,4207,1576,1912,10,1899,1,154.1
17426,7164,1257,428,7394,1718,3182,7035,1912,6,585,1,160.47
17427,16869,1272,534,2086,8693,4758,7236,1912,9,1899,1,118.28
17428,1296,976,705,493,2511,3702,1659,1912,10,222,0,46.25
17429,3456,679,188,3210,1842,2593,3697,1912,10,1899,0,234.07
17430,19462,800,534,2038,679,6402,4032,1912,10,1899,0,240.96
17431,13556,601,188,2108,1303,5359,3317,1912,10,1899,1,72.83
17432,2417,503,188,3202,4987,2542,2840,1912,9,1899,1,218.93
17433,17222,628,534,2806,3069,6410,3406,1912,9,150,1,13.3
17434,17221,628,534,2806,3069,6410,3406,1912,10,150,0,83.9
17435,15192,416,534,3090,363,1099,2381,1912,10,150,0,118.88
17436,15193,416,534,3090,363,1099,2381,1912,9,150,1,36.54
17437,17572,370,534,2931,4515,586,2191,1912,9,150,1,19.93
17438,6824,1173,433,5364,2590,140,6772,1912,10,160,0,64.01
17439,14379,1173,526,7038,8341,150,6838,1912,10,1431,0,91.78
17440,19037,1084,534,5922,7640,5576,5909,1912,10,921,0,750.24
17441,927,1155,433,5496,8196,4274,9106,1912,10,746,0,82.48
17442,6899,1046,188,1543,7586,3301,5846,1912,9,1913,1,7.67
17443,11016,924,674,912,1391,2253,5307,1912,9,1667,1,31.65
17444,4616,834,534,3054,2743,2641,4324,1912,10,746,1,22.55
17445,16374,1347,433,4487,5620,6261,3612,1912,9,1276,1,217.59
17446,12045,992,534,6386,2130,6883,5495,1912,10,1266,0,120.61
17447,1515,946,534,4271,3072,806,5565,1912,10,1276,1,89.07
17448,18721,896,534,4947,620,2750,4850,1912,9,746,1,76.45
17449,3653,309,534,4474,4325,6054,1941,1912,10,1616,1,275.45
17450,20431,509,534,2213,5025,3742,2894,1912,10,150,0,108.06
17451,14365,1173,674,7048,8363,207,6800,1912,10,150,0,68.18
17452,8886,1173,679,4235,8378,2714,6843,1912,10,1031,0,69.13
17453,9457,800,534,1967,681,5534,4024,1912,9,1239,1,6.05
17454,11942,787,705,5750,6157,16,4454,1912,10,1115,0,38.96
17455,3315,168,534,4874,3793,1391,1229,1912,10,1899,1,28.43
17456,19053,537,534,2196,5070,3941,2979,1912,10,1666,0,220.6
17457,11250,134,534,1397,1221,6920,933,1912,10,1488,0,103.26
17458,7646,899,534,2039,125,2285,5107,1912,9,63,1,26.37
17459,7015,899,534,1927,1398,1108,5145,1912,10,63,1,29.06
17460,12987,407,433,59,4778,2332,2580,1912,10,150,0,113.12
17461,9866,899,534,4676,1741,1160,5144,1912,10,1689,1,66.43
17462,22171,1173,674,4242,8377,2714,6843,1912,10,734,0,70.3
17463,1680,407,534,945,4781,3539,2564,1912,10,1229,0,124.66
17464,11,109,534,5783,870,1760,6354,1912,10,1490,0,13.9
17465,13407,840,188,2304,1424,4010,4347,1912,10,1899,0,135.1
17466,11784,236,433,5592,433,6605,9017,1912,10,1899,0,33.49
17467,642,494,779,7071,4956,6457,3052,1912,10,1279,0,33.94
17468,18386,303,188,2916,4304,2030,1904,1912,10,1899,0,62.72
17469,16459,144,527,3938,3631,489,1085,1912,10,1899,0,170.41
17470,2014,1157,188,3498,1230,5696,6531,1912,10,1899,0,111.81
17471,11206,1268,534,1965,8587,4579,7098,1912,10,1913,0,74.86
17472,16559,63,534,1943,3386,5954,697,1912,10,1239,1,85.18
17473,6227,698,534,3176,5672,5687,3679,1912,10,1913,1,42.7
17474,15937,391,435,3246,7339,3923,5622,1912,1,150,0,81.62
17475,2671,478,534,2908,4903,6886,2725,1912,9,150,1,68.65
17476,4006,525,534,2265,398,6516,3081,1912,10,150,0,166.54
17477,1654,992,534,2832,6983,7176,5509,1912,10,1266,0,92.97
17478,707,1285,534,4693,8728,7071,7271,1912,10,1885,0,148.02
17479,9238,1296,534,4231,2309,7080,7364,1912,9,1310,1,29.78
17480,15625,892,534,4897,2852,7422,4681,1912,9,921,1,47.2
17481,4823,61,674,708,1669,3276,701,1912,10,902,0,94.88
17482,11801,799,534,4484,5909,5510,3993,1912,10,1266,0,421.97
17483,13952,430,679,545,1161,6883,2550,1912,10,1276,0,157.5
17484,18718,896,534,4947,620,2750,4850,1912,10,746,0,132.0
17485,693,509,534,4979,5021,3454,2890,1912,10,150,0,132.19
17486,24257,896,601,6511,6466,2794,4905,2032,10,1616,0,138.29
17487,13124,827,534,2424,2633,5295,4213,1912,10,1239,1,45.82
17488,16696,1324,534,1388,1455,949,9136,1912,10,1899,0,62.73
17489,11944,787,705,5750,6157,16,4454,1912,10,1115,1,17.81
17490,11038,798,534,2125,5905,5302,3991,1912,10,1666,1,170.71
17491,10192,642,534,1979,5490,5552,3458,1912,10,1488,0,169.65
17492,13805,714,534,1539,5763,4115,3815,1912,10,1488,1,43.09
17493,6684,618,534,1413,2739,3240,3343,1912,10,1488,1,51.11
17494,3848,554,534,2911,5133,3464,3049,1912,10,1488,0,100.62
17495,2291,198,433,4141,2373,6319,1442,1912,10,642,0,73.11
17496,22484,899,534,1671,322,1105,5225,1912,10,1913,0,100.55
17497,3655,1173,679,875,2248,6769,6751,1912,10,1510,0,65.21
17498,17688,1173,679,739,8395,6759,6739,1912,10,1687,0,82.17
17499,3406,899,534,2136,1671,1111,5142,1912,9,150,1,76.88
17500,15538,899,534,2060,6597,1041,5136,1912,10,921,1,64.14
17501,1688,899,534,4250,6619,1113,5135,1912,9,1778,1,63.09
17502,5104,237,433,2055,2948,4238,1588,1912,10,1899,1,116.57
17503,16004,1059,534,5734,116,5266,6001,1912,10,1875,0,32.51
17504,19856,354,433,6153,989,6883,2120,1912,10,588,0,35.25
17505,6372,512,534,1614,5035,4933,2923,1912,10,746,1,30.3
17506,15938,391,435,3246,7339,3923,5622,1912,1,150,1,64.51
17507,19023,418,433,3085,2527,1544,2509,1912,10,921,0,61.83
17508,6771,233,534,3038,4014,58,1549,1912,10,150,0,82.98
17509,10634,203,534,3630,437,6718,1505,1912,10,921,0,178.03
17510,10022,758,534,1972,2919,5132,3899,1912,10,921,0,117.8
17511,4875,52,442,3245,3351,1944,657,1912,10,1266,1,127.65
17512,12937,1271,664,777,1096,6883,7218,1912,10,1482,0,36.94
17513,17180,1173,534,4713,8342,151,6727,1912,9,63,1,42.68
17514,1438,996,534,5959,7320,6161,5595,1912,10,1266,1,39.93
17515,18140,618,534,5918,5419,4057,3347,1912,10,150,1,33.25
17516,24100,896,433,4287,2458,2410,4832,1912,9,746,1,110.72
17517,5463,1016,534,6011,7420,6453,5679,1912,10,150,0,409.27
17518,8119,904,433,5999,6665,1403,5247,1912,10,1778,0,129.11
17519,10669,254,679,6319,1038,6883,1712,1912,10,1011,0,190.37
17520,6797,841,534,1446,2634,5288,4353,1912,10,1689,1,15.98
17521,16429,254,679,6400,1045,6883,1712,1912,10,1011,0,178.33
17522,12546,966,433,1653,430,6829,5418,1912,10,1778,0,77.7
17523,9589,827,433,1686,609,4004,4204,1912,10,63,1,8.16
17524,15630,1154,679,1260,1242,5787,6497,1912,10,1600,0,175.92
17525,7544,424,679,1016,2162,5408,2529,1912,10,1426,0,181.14
17526,1514,946,534,4271,3072,806,5565,1912,10,1276,0,98.93
17527,11612,1161,526,1295,1918,6883,7106,1912,10,1616,0,109.26
17528,3646,896,664,7127,822,2510,5014,1912,10,1899,0,91.51
17529,21358,1312,526,1126,1535,6883,7438,1912,10,150,0,65.07
17530,20346,144,433,5349,2233,4361,1054,1912,10,1513,0,63.51
17531,24255,896,601,6511,6466,2794,4905,155,9,1616,0,202.37
17532,10320,1312,526,6430,1775,6883,7424,1912,10,150,0,62.59
17533,11201,407,534,4043,2992,2168,2796,1912,10,1616,0,72.17
17534,16790,41,534,1675,2456,6287,567,1912,9,1488,1,249.86
17535,10193,642,534,1979,5490,5552,3458,1912,10,1488,1,46.29
17536,17459,1154,534,2101,2405,5381,6493,1912,10,1488,0,499.85
17537,10409,1237,534,4563,2644,6729,6982,1912,10,1488,0,315.22
17538,18058,642,534,2279,2673,5099,3460,1912,10,1180,0,62.87
17539,15680,144,534,3155,2230,726,1025,1912,10,1488,1,50.95
17540,13888,899,534,2395,1728,6690,5217,1912,10,1406,0,109.69
17541,15834,391,534,4774,101,3376,2274,1912,10,150,0,52.65
17542,11609,899,534,4863,6634,2289,5089,1912,9,63,1,45.13
17543,11608,899,534,4863,6634,2289,5089,1912,10,63,0,104.76
17544,9399,899,534,4480,303,1085,5099,1912,10,63,0,130.35
17545,13969,896,433,4840,6439,2455,4815,1912,9,746,1,65.78
17546,6757,899,433,1944,6638,2326,5103,1912,9,1689,1,19.13
17547,11936,899,534,5398,1744,5742,5201,1912,10,1412,0,69.25
17548,14583,899,534,2134,126,1069,5102,1912,10,150,0,123.8
17549,13615,896,534,4907,6436,2426,4816,1912,10,1266,0,96.35
17550,802,899,534,1658,6624,1136,5176,1912,10,150,0,102.94
17551,18886,969,779,4013,1807,345,6140,1912,10,1899,0,10.46
17552,3056,763,188,4197,5869,4457,3946,1912,10,1899,0,35.17
17553,5242,420,779,528,2178,440,2519,1912,10,751,0,35.64
17554,16330,320,527,1739,4362,6879,2008,1912,10,1899,0,82.02
17555,5079,416,433,2973,4702,1101,2400,1912,10,746,0,99.5
17556,10676,136,534,3537,2195,3576,951,1912,10,1913,0,102.91
17557,15939,391,435,3246,7339,3923,5622,1912,1,150,1,66.51
17558,16360,780,534,1254,3032,1636,4290,1912,10,1581,1,130.3
17559,11522,552,534,2831,54,4300,3035,1912,10,1689,1,42.63
17560,8862,1157,534,4929,1223,5060,6521,1912,10,1581,0,67.06
17561,1282,1161,526,1274,1910,6883,353,1912,10,2031,0,84.58
17562,17179,1173,534,4713,8342,151,6727,1912,10,63,0,81.29
17563,6049,1321,526,1017,2222,7419,9125,1912,10,1760,0,141.32
17564,21523,254,534,579,4125,5012,1708,1912,10,1591,0,100.79
17565,11802,799,534,4484,5909,5510,3993,1912,9,1266,1,137.29
17566,6459,780,534,4531,3093,1709,4298,1912,10,921,0,161.09
17567,7737,992,534,4416,6978,7111,5504,1912,10,150,0,99.78
17568,24507,946,534,4735,7036,1420,5551,1912,10,1276,0,84.82
17569,2995,1037,534,1354,2788,3761,5807,1912,10,1488,0,41.16
17570,12659,1092,534,4536,7661,6293,5956,1912,10,1276,1,382.84
17571,9557,254,526,1064,4126,5885,1713,1912,10,1192,0,246.02
17572,3647,896,664,7127,822,2510,5014,1912,10,1899,0,91.33
17573,7360,1161,526,1300,1919,6883,3215,1912,10,1616,0,129.12
17574,20432,509,534,2213,5025,3742,2894,1912,9,150,1,67.83
17575,14366,1173,674,7048,8363,207,6800,1912,10,150,0,58.79
17576,912,780,534,2880,6051,1609,4300,1912,10,1488,0,229.49
17577,10038,1019,534,1978,7424,1705,5686,1912,10,1488,0,1258.1
17578,15679,144,534,3155,2230,726,1025,1912,10,1488,0,84.57
17579,2315,198,433,2570,3955,5608,1440,1912,10,642,0,76.23
17580,15010,965,534,2111,1853,4935,5403,1912,10,1488,0,198.42
17581,24501,899,534,2135,6606,1082,5087,1912,9,150,1,50.37
17582,7597,896,433,4492,2897,2606,4803,1912,9,1913,1,71.04
17583,4518,1173,674,7077,3111,208,6790,1912,10,898,0,68.39
17584,8257,391,534,4558,4589,3961,2262,1912,10,921,1,79.81
17585,500,448,433,3659,4818,5130,2631,1912,10,1276,1,173.94
17586,3790,415,534,4669,1770,1176,2369,1912,10,150,0,145.99
17587,8104,322,188,2305,2870,4085,2020,1912,10,1899,0,241.21
17588,23015,896,433,6022,6432,2402,4786,1912,10,1899,0,195.14
17589,7353,1173,212,6434,2602,2714,6843,1912,10,1899,0,55.22
17590,21997,1173,534,5491,8354,188,6769,1912,10,1899,0,71.77
17591,8915,1173,210,4690,8358,196,6725,1912,10,1899,0,76.94
17592,2629,1173,674,737,794,6791,6734,1912,10,1899,0,47.98
17593,20059,1173,433,4758,2596,232,6724,1912,9,1899,1,81.9
17594,12455,1285,188,4393,102,3380,7272,1912,10,1899,1,189.24
17595,12612,1231,534,907,1355,1317,6960,1912,10,1899,0,91.99
17596,15857,996,534,2438,1236,5626,5587,1912,10,1899,1,24.97
17597,9754,780,188,4824,2805,3716,4251,1912,10,1899,0,55.98
17598,8245,1271,534,5643,1597,7026,7204,1912,10,1899,1,49.27
17599,9531,1271,188,6445,1261,2244,7141,1912,10,1899,0,59.44
17600,2722,899,534,4397,1379,1091,5148,1912,9,2038,1,66.61
17601,10166,1315,447,4781,2240,7396,7475,1912,10,1899,1,23.16
17602,12023,381,188,5492,4550,4727,9030,1912,10,1899,0,44.68
17603,9135,601,433,2388,1222,6109,3324,1912,9,1899,1,10.25
17604,10538,24,534,1478,298,5110,420,1912,10,1899,1,15.92
17605,9776,924,679,913,1390,2471,5311,1912,9,785,1,34.58
17606,18394,642,433,5461,2618,5563,3459,1912,10,1899,1,61.41
17607,10063,40,212,822,3301,3341,560,1912,10,1534,0,44.86
17608,6588,324,433,922,321,2261,8293,1912,10,143,0,28.26
17609,17608,1173,212,6468,8384,2721,6815,1912,10,1899,0,106.59
17610,2856,279,534,3107,4193,3385,1799,1912,10,1899,1,35.84
17611,19412,537,212,3067,5072,4986,2980,1912,10,1899,0,189.43
17612,14357,1134,212,4150,8124,6476,6418,1912,10,1899,0,53.87
17613,5272,735,188,5552,5741,2703,3777,1912,10,1899,0,114.29
17614,7847,892,188,4785,3106,7413,4677,1912,10,746,0,100.11
17615,17965,966,534,3631,6848,7475,5410,1912,10,1899,1,48.36
17616,10086,996,534,2291,7322,6820,5598,1912,10,1899,0,60.71
17617,6333,1246,188,2222,2706,6582,7022,1912,9,1899,1,2.54
17618,20623,1262,534,4189,1492,6883,2874,1912,10,1899,0,73.21
17619,1127,150,188,3094,2561,1825,1101,1912,10,1899,1,56.45
17620,10420,780,534,5912,6069,1707,4289,1912,10,1899,1,63.55
17621,3862,1173,679,855,8408,6788,6747,1912,10,1899,0,54.75
17622,2430,999,210,803,2694,6883,5809,1912,10,1899,0,50.0
17623,16179,854,188,4321,6135,5693,4410,1912,10,1899,0,69.51
17624,21360,1016,534,5397,7417,5487,5680,1912,10,1899,0,87.9
17625,4929,297,213,999,1536,6883,1876,1912,10,1899,0,33.49
17626,10310,1293,188,5486,1252,1498,7356,1912,9,1860,1,132.08
17627,9835,359,214,5519,2522,5598,2143,1912,10,1899,0,38.53
17628,10115,450,188,1246,4823,5917,2639,1912,10,1899,0,167.9
17629,20005,57,534,1462,3356,4950,666,1912,10,1899,0,155.47
17630,18155,1251,188,2056,8546,6870,7032,1912,10,1899,1,68.4
17631,7851,237,433,2407,4023,4164,1583,1912,9,1899,1,67.47
17632,1420,346,680,6048,1907,6883,2050,1912,10,1899,1,112.67
17633,10533,1173,534,3933,2020,6883,6869,1912,9,625,1,60.53
17634,4906,1271,534,4264,540,7028,7144,1912,10,1899,0,68.18
17635,13900,932,188,3213,2213,7251,5342,1912,9,1899,1,101.9
17636,15464,592,526,877,5313,4904,3244,1912,10,1899,0,155.05
17637,8148,61,433,5451,1757,2297,689,1912,10,1899,0,98.89
17638,18592,1308,534,4950,8824,2849,7401,1912,10,150,0,76.48
17639,22238,1292,188,5435,8764,4856,7299,1912,10,1899,1,55.45
17640,3245,303,534,3165,4305,2124,1903,1912,10,746,1,8.84
17641,19291,903,433,4964,6658,5985,5235,1912,10,150,1,33.28
17642,10170,1315,447,4781,2240,7396,7475,1912,10,1899,1,4.03
17643,18783,293,534,1470,2704,3726,1851,1912,9,1899,1,79.71
17644,16835,896,433,5985,6488,5729,4817,1912,10,715,0,88.4
17645,13605,896,433,4962,2649,2634,4800,1912,10,1913,1,179.62
17646,16386,896,664,7116,6469,2802,4920,1912,10,1899,0,95.73
17647,17171,896,585,6514,6468,2801,4984,1912,10,464,0,60.81
17648,12717,896,601,6510,6538,2793,4977,2032,9,1689,0,141.26
17649,20626,1262,534,4189,1492,6883,2874,1912,9,1899,1,30.96
17650,7855,479,534,3199,4911,5914,2734,1912,10,1899,0,606.41
17651,11429,415,433,5975,4661,1172,2423,1912,10,150,1,57.77
17652,1128,150,188,3094,2561,1825,1101,1912,10,1899,1,40.74
17653,23018,896,433,6022,6432,2402,4786,1912,10,1899,1,65.09
17654,16204,372,534,2121,4529,7468,2198,1912,10,1899,1,281.7
17655,3045,1173,674,782,2244,6750,6753,1912,10,1899,0,58.71
17656,7751,1173,433,559,2591,143,6717,1912,10,1488,1,35.56
17657,3805,1016,534,5388,7419,5500,5682,1912,10,1899,0,169.61
17658,3323,735,534,4467,750,3683,3769,1912,10,1899,0,126.05
17659,20343,1028,674,3156,7492,3827,5757,1912,10,1899,1,12.01
17660,20341,1028,674,3156,7492,3827,5757,1912,10,1899,0,55.57
17661,16186,992,188,704,2541,6883,5521,1912,10,1899,0,85.55
17662,20707,392,704,4429,4603,2880,2293,1912,10,1899,0,137.49
17663,6275,780,534,2887,3031,1633,4273,1912,10,1899,1,34.54
17664,6274,780,534,2887,3031,1633,4273,1912,10,1899,1,126.49
17665,22547,1271,188,4282,905,6971,7160,1912,10,1899,0,75.03
17666,14623,1271,534,4285,449,6991,7165,1912,10,1899,0,71.21
17667,13844,1271,188,4296,3120,6986,7138,1912,10,1899,1,53.93
17668,15541,1271,534,5649,1263,7031,7192,1912,10,1916,0,94.79
17669,4172,1271,188,5632,1596,7038,7214,1912,10,1899,0,92.77
17670,17499,43,534,6117,1083,6883,572,1912,10,1899,1,42.85
17671,9504,507,534,4366,1470,6883,7494,1912,9,1899,1,38.13
17672,19309,214,433,2350,4220,5809,1529,1912,10,150,1,18.72
17673,16958,992,679,699,2011,6883,5501,1912,10,1899,0,99.04
17674,8150,61,433,5451,1757,2297,689,1912,10,1899,1,28.38
17675,11876,618,433,2940,5426,6742,3356,1912,10,1899,0,317.58
17676,11877,618,433,2940,5426,6742,3356,1912,10,1899,1,88.31
17677,11873,1297,534,2453,8798,1321,7374,1912,9,1899,1,545.52
17678,18382,976,523,533,6927,4754,3024,1912,10,1899,0,53.84
17679,8949,415,188,2896,4647,1031,2424,1912,10,1899,0,215.51
17680,10168,1315,447,4781,2240,7396,7475,1912,10,1899,1,10.73
17681,10167,1315,447,4781,2240,7396,7475,1912,10,1899,1,23.11
17682,12713,896,601,6510,6538,2793,4977,74,9,1689,0,138.0
17683,6808,1201,534,5405,2300,6156,8671,1912,10,1899,0,107.02
17684,23016,896,433,6022,6432,2402,4786,1912,10,1899,1,83.15
17685,10536,24,534,1478,298,5110,420,1912,10,1899,0,167.74
17686,18903,660,534,4845,5549,7285,3494,1912,10,1927,1,27.04
17687,12643,302,534,4314,4300,3493,1895,1912,10,1899,0,79.16
17688,19444,877,213,6369,2745,2715,4339,1912,10,1899,0,40.73
17689,17177,1173,188,5526,8390,6625,6818,1912,10,1899,0,80.1
17690,21999,1173,534,5491,8354,188,6769,1912,10,1899,1,36.99
17691,19497,356,214,6316,4452,1532,2124,1912,10,1899,0,24.39
17692,20058,1173,433,4758,2596,232,6724,1912,10,1899,0,135.92
17693,10301,1173,679,4444,8400,6771,6749,1912,10,1899,0,63.18
17694,15004,29,534,2456,315,6328,458,1912,10,1899,1,40.13
17695,10668,1201,534,713,481,6019,8186,1912,10,1899,0,40.62
17696,1008,386,534,2109,4562,6676,2242,1912,10,1899,0,355.3
17697,862,834,214,4639,1787,2536,4331,1912,10,1899,0,61.19
17698,5364,1106,214,353,1359,295,6022,1912,10,1899,0,75.25
17699,3428,154,188,622,3707,1657,6950,1912,9,1899,1,56.51
17700,10376,1271,188,5646,677,7018,7205,1912,10,1899,0,95.47
17701,2186,141,433,3042,410,2027,1008,1912,10,1899,0,76.75
17702,8273,386,534,1974,443,6741,2243,1912,10,921,1,86.11
17703,8624,415,188,4476,4667,2280,2361,1912,10,1778,1,54.2
17704,5965,1271,188,5633,8683,7042,7188,1912,10,1899,1,55.49
17705,3993,992,534,4440,6986,7185,5530,1912,10,1899,0,98.43
17706,19901,682,534,5575,743,3520,3594,1912,10,567,0,87.78
17707,9474,283,188,5547,4239,4915,9022,1912,10,1899,0,71.97
17708,15463,592,526,877,5313,4904,3244,1912,10,1899,0,153.94
17709,6989,750,188,1443,5804,5305,3861,1912,10,1899,1,297.28
17710,3933,1258,433,5678,8830,5222,7415,1912,10,150,0,41.18
17711,5922,509,534,3058,718,4847,2906,1912,10,1899,0,112.79
17712,18381,976,523,533,6927,4754,3024,1912,10,1899,0,54.0
17713,12684,946,433,5850,2947,801,5559,1912,10,746,1,34.67
17714,20136,415,188,4506,4677,2683,2454,1912,10,1899,1,34.95
17715,1030,381,534,4757,4549,3548,2225,1912,10,1899,1,48.23
17716,3795,640,439,6032,5463,7295,3416,1912,1,1339,0,142.61
17717,20624,1262,534,4189,1492,6883,2874,1912,10,1899,0,60.37
17718,23169,660,534,3029,5548,7236,3493,1912,10,1899,0,118.93
17719,8900,1271,534,4298,2969,6972,7156,1912,9,1899,1,60.08
17720,18208,1271,433,4211,2968,7033,7160,1912,10,1488,0,62.93
17721,18209,1271,433,4211,2968,7033,7160,1912,9,1488,1,51.96
17722,1341,1271,188,4323,1822,7040,7145,1912,10,1899,1,50.23
17723,17918,43,433,6127,1172,6883,573,1912,10,1899,0,85.34
17724,19308,214,433,2350,4220,5809,1529,1912,10,150,0,50.08
17725,16656,780,534,5483,6031,1621,4285,1912,10,1899,0,117.17
17726,18057,753,433,3549,2923,4386,3871,1912,10,150,1,25.09
17727,22949,1262,534,6104,1619,6883,2881,1912,10,1899,0,91.96
17728,19896,885,433,4776,6253,3969,4560,1912,10,150,0,102.02
17729,3934,1258,433,5678,8830,5222,7415,406,10,150,0,36.45
17730,18357,551,534,5874,2289,228,3034,1912,10,1899,1,26.99
17731,18504,896,663,7053,819,2464,4971,1912,10,1899,0,138.37
17732,19288,711,433,6007,5695,5285,3719,1912,9,1899,1,23.67
17733,19476,896,664,7132,6462,2733,4890,1912,10,1899,0,114.85
17734,3797,640,439,6032,5463,7295,3416,1912,9,1339,1,51.49
17735,15640,896,663,7112,614,2731,4890,1912,10,1899,0,140.84
17736,3076,1271,212,5631,8675,7010,7227,1912,10,1899,0,95.92
17737,14769,1271,534,5662,8674,7009,7209,1912,10,1689,0,89.0
17738,19339,1271,188,4291,1259,7039,7169,1912,10,1899,0,75.08
17739,18154,1251,188,2056,8546,6870,7032,1912,10,1899,0,251.5
17740,10532,1173,534,3933,2020,6883,6869,1912,10,625,0,85.64
17741,8768,599,433,1504,5333,1187,3269,1912,10,1239,1,66.74
17742,11836,794,433,2436,5900,5449,3985,1912,10,1899,0,421.99
17743,269,612,433,2217,3119,5334,3333,1912,10,921,1,89.05
17744,8274,1312,188,3036,2875,1253,7437,1912,10,1899,0,137.52
17745,22681,1058,526,34,7682,2823,5992,1912,10,1899,0,107.24
17746,11788,509,534,2358,5027,4114,2896,1912,9,1899,1,63.9
17747,13870,638,433,2347,5454,5042,3409,1912,9,150,1,5.08
17748,20101,415,534,4473,4660,1169,2433,1912,10,1266,1,34.51
17749,3087,415,534,5459,4669,2294,2364,1912,10,1899,1,43.94
17750,15461,1058,208,580,7683,2984,5993,1912,10,1899,0,92.97
17751,17893,1020,534,5950,2798,5493,5699,1912,10,1899,0,98.52
17752,18308,818,534,4442,2209,6883,4139,1912,10,63,1,138.61
17753,10236,1061,664,977,3034,6883,6114,1912,10,1895,0,97.81
17754,13886,896,700,7094,6400,1415,4912,1912,10,1899,0,51.37
17755,12722,896,601,6510,6538,2793,4977,195,10,1689,0,100.92
17756,9934,131,433,1646,3558,5989,895,1912,10,1616,1,4.04
17757,15965,62,534,3539,3380,2308,686,1912,9,63,1,63.65
17758,15964,62,534,3539,3380,2308,686,1912,10,63,0,116.01
17759,13012,1157,534,2333,8204,4855,6518,1912,10,1913,1,18.52
17760,18218,1173,679,4989,605,189,6770,1912,10,63,0,72.57
17761,10692,1271,679,4241,8650,2538,7183,1912,10,150,0,77.23
17762,9110,1271,212,5623,8676,7012,7228,1912,10,63,0,91.66
17763,17551,749,534,2115,5791,56,3852,1912,10,2038,1,29.78
17764,16457,1293,534,4968,8782,1478,7344,1912,9,1276,1,65.59
17765,20486,892,534,5960,3062,7216,4641,1912,9,1276,1,73.76
17766,13980,279,433,2367,81,3943,1801,1912,10,150,0,113.32
17767,18885,159,56,6648,3756,4693,859,669,9,92,0,39.78
17768,18864,159,56,6648,3756,4693,859,1296,9,92,0,41.54
17769,8320,497,534,2054,829,3668,2807,1912,10,150,1,18.43
17770,3235,892,534,5940,2854,7246,4648,1912,9,1913,1,71.57
